Driving_License,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Age_group
1,1,0,0,37311.0,152.0,288,0,2
1,1,0,0,22194.0,152.0,158,0,1
1,0,1,1,40983.0,124.0,209,1,2
1,1,1,0,25509.0,7.0,103,0,3
1,1,1,0,28696.0,124.0,47,0,3
1,0,0,1,30539.0,151.0,52,0,2
1,0,1,0,27983.0,26.0,129,0,2
1,0,1,1,42406.0,124.0,90,0,2
1,1,0,0,18131.0,160.0,179,0,1
1,1,0,0,52369.0,152.0,18,0,2
1,0,1,1,35118.0,124.0,129,1,2
1,1,0,0,48008.0,152.0,234,0,1
1,1,1,0,27246.0,26.0,291,0,2
1,0,0,1,33505.0,152.0,109,0,2
1,1,0,0,36362.0,152.0,31,0,1
1,1,1,1,31406.0,124.0,211,0,3
1,1,1,0,28324.0,152.0,24,0,2
1,1,0,0,31867.0,152.0,218,0,1
1,1,1,0,63761.0,26.0,250,0,3
1,0,0,1,2630.0,152.0,91,0,2
1,0,0,1,32992.0,152.0,97,0,1
1,0,0,1,39721.0,152.0,24,0,2
1,1,0,0,32899.0,152.0,270,0,2
1,0,1,1,23492.0,121.0,189,0,2
1,1,1,0,35675.0,22.0,126,0,3
1,1,1,0,27680.0,152.0,175,0,2
1,1,0,0,27305.0,152.0,58,0,1
1,1,0,0,30964.0,152.0,215,0,1
1,1,1,1,53904.0,26.0,268,0,4
1,0,1,1,32896.0,139.0,114,0,3
1,1,1,0,34191.0,124.0,126,0,2
1,1,0,0,29997.0,152.0,256,0,1
0,1,1,0,25643.0,124.0,176,0,4
1,0,1,1,51575.0,26.0,249,1,2
1,0,1,1,28473.0,26.0,211,0,3
1,1,0,0,27567.0,152.0,83,0,1
1,0,0,1,28160.0,152.0,257,0,2
1,0,1,1,43861.0,26.0,241,0,2
1,1,0,0,35463.0,152.0,249,0,2
1,1,1,0,46420.0,124.0,212,0,2
1,0,1,1,47941.0,7.0,101,0,4
1,1,1,0,37651.0,26.0,73,0,2
1,0,1,0,2630.0,61.0,115,0,2
1,0,1,1,35151.0,124.0,83,1,2
1,0,1,1,48644.0,26.0,211,0,3
1,1,0,0,27292.0,152.0,78,0,1
1,1,1,0,29891.0,122.0,184,0,3
1,1,1,0,57723.0,124.0,250,0,3
1,1,0,1,36313.0,152.0,101,0,2
1,1,0,0,29196.0,152.0,292,0,1
1,0,2,1,37366.0,124.0,144,1,2
1,1,0,0,26804.0,152.0,157,0,1
1,0,1,1,27470.0,124.0,16,0,2
1,0,1,1,23149.0,124.0,232,0,2
1,1,1,0,59833.0,124.0,255,0,2
1,0,0,1,25457.0,152.0,199,0,2
1,0,0,1,30080.0,152.0,232,0,1
1,1,0,0,24908.0,152.0,223,0,1
1,1,0,0,29487.0,160.0,241,0,1
1,0,0,0,30407.0,152.0,218,0,1
1,1,0,0,39360.0,152.0,183,0,2
1,0,0,1,39505.0,152.0,98,0,1
1,0,1,1,2630.0,156.0,220,0,2
1,1,0,0,2630.0,153.0,147,0,1
1,0,1,1,26684.0,124.0,256,0,3
1,1,1,0,35675.0,26.0,193,0,2
1,1,1,0,2630.0,124.0,296,0,3
1,0,2,1,61771.0,26.0,100,0,3
1,1,0,0,29497.0,152.0,146,0,1
1,1,0,0,28015.0,152.0,110,0,1
1,0,1,1,24576.0,154.0,152,0,2
1,1,0,0,28116.0,152.0,174,0,2
1,1,0,0,31705.0,152.0,11,0,1
1,1,0,0,32908.0,152.0,197,0,1
1,1,0,0,24380.0,26.0,293,0,1
1,1,0,0,32259.0,152.0,216,0,2
1,0,1,1,2630.0,124.0,98,0,3
1,0,0,1,27816.0,124.0,116,1,2
1,0,1,1,39238.0,26.0,126,0,2
1,1,0,0,48906.0,152.0,230,0,1
1,0,1,1,28195.0,26.0,187,0,2
1,1,1,0,46327.0,124.0,198,0,3
1,0,1,1,2630.0,156.0,27,0,2
1,0,1,1,2630.0,156.0,220,1,2
1,0,1,1,27382.0,157.0,251,0,2
1,0,1,1,48523.0,124.0,24,0,2
1,0,0,1,55769.0,152.0,129,0,1
1,0,1,1,46903.0,26.0,100,0,2
1,1,1,0,24961.0,124.0,236,0,2
1,0,1,1,38551.0,124.0,150,0,2
1,1,1,0,34381.0,145.0,240,0,2
1,0,1,1,35182.0,26.0,29,0,3
1,0,1,1,29809.0,13.0,95,0,3
1,0,0,1,35533.0,151.0,156,0,1
1,1,0,0,36345.0,152.0,287,0,2
1,0,0,1,26858.0,152.0,197,0,2
1,0,1,1,2630.0,124.0,80,0,2
1,0,0,1,29056.0,124.0,160,1,1
1,0,0,1,31026.0,152.0,54,0,1
1,1,0,0,33523.0,152.0,268,0,1
1,1,1,0,33907.0,26.0,284,0,3
1,1,0,0,2630.0,160.0,91,0,1
1,0,1,1,49743.0,26.0,50,1,3
1,0,1,1,26172.0,124.0,118,1,2
1,1,1,0,23687.0,124.0,158,0,2
1,0,1,0,27399.0,129.0,284,0,2
1,0,1,1,2630.0,26.0,22,1,2
1,0,0,0,31830.0,152.0,91,0,1
1,1,0,0,34354.0,152.0,248,0,2
1,0,0,1,36752.0,151.0,234,0,1
1,1,0,0,35487.0,152.0,60,0,2
1,0,1,1,37990.0,26.0,256,0,3
1,0,1,1,2630.0,26.0,126,0,3
1,1,0,0,29287.0,152.0,261,0,2
1,0,0,1,32485.0,152.0,269,0,2
1,1,1,0,26486.0,124.0,202,0,3
1,0,1,1,48541.0,26.0,50,0,4
1,0,1,1,30777.0,124.0,63,1,2
1,1,0,0,61464.0,152.0,282,0,1
1,1,1,1,2630.0,26.0,30,1,3
1,0,1,1,36709.0,124.0,168,0,2
1,1,0,0,2630.0,160.0,96,0,2
1,0,1,1,65963.0,124.0,264,0,3
1,1,1,0,34363.0,152.0,105,0,3
1,0,0,1,36102.0,152.0,181,0,2
1,0,1,1,2630.0,157.0,267,0,2
1,1,1,1,37166.0,26.0,84,0,3
1,1,0,0,31219.0,152.0,219,0,1
1,1,1,0,2630.0,8.0,214,0,2
1,0,1,1,65429.0,26.0,152,0,3
1,1,0,0,29808.0,152.0,185,0,1
1,0,1,1,30054.0,124.0,64,1,3
1,0,1,1,62631.0,26.0,226,0,4
1,0,1,1,49668.0,26.0,63,0,2
1,1,1,0,2630.0,26.0,89,0,3
1,0,0,1,44280.0,152.0,27,0,1
1,1,0,0,33397.0,152.0,80,0,1
1,1,1,0,28512.0,124.0,51,0,2
1,1,1,0,2630.0,26.0,229,0,3
1,1,0,0,29058.0,152.0,251,0,1
1,0,0,1,25532.0,152.0,295,0,1
1,0,1,1,38692.0,124.0,42,0,2
1,0,1,1,62815.0,26.0,266,1,2
1,1,0,0,37205.0,152.0,24,0,2
1,0,1,1,44413.0,26.0,295,1,3
1,0,1,1,25581.0,124.0,165,1,2
1,0,0,0,2630.0,160.0,124,0,2
1,1,1,0,26404.0,124.0,74,0,2
1,0,2,1,2630.0,122.0,174,1,2
1,1,0,0,29283.0,152.0,79,0,2
1,0,1,1,2630.0,26.0,41,0,2
1,1,0,0,43419.0,160.0,220,0,1
1,1,1,0,55413.0,124.0,156,0,3
1,1,1,0,37406.0,124.0,160,0,2
1,1,0,0,39278.0,152.0,12,0,1
1,0,0,1,30276.0,152.0,168,0,2
1,1,1,0,53599.0,122.0,212,0,2
1,1,0,0,30282.0,152.0,248,0,2
1,1,1,1,2630.0,156.0,88,0,2
1,0,2,1,40112.0,26.0,63,1,2
1,1,0,0,36559.0,152.0,222,0,2
1,1,0,0,39788.0,152.0,28,0,2
1,0,1,1,29480.0,22.0,62,0,3
1,0,1,1,37297.0,26.0,106,0,3
1,0,1,1,30809.0,124.0,232,0,2
1,1,0,0,49621.0,152.0,273,0,1
1,0,1,0,29238.0,13.0,248,0,2
1,1,0,0,22947.0,152.0,226,0,2
1,1,1,0,35114.0,26.0,244,0,2
1,0,1,1,48311.0,26.0,175,1,2
1,0,1,1,25588.0,124.0,88,0,2
1,1,0,0,31438.0,152.0,284,0,1
1,0,1,1,2630.0,157.0,250,0,2
1,1,0,0,36214.0,152.0,272,0,1
1,0,1,1,35315.0,26.0,148,0,2
1,1,0,0,32387.0,152.0,249,0,1
1,0,1,1,23771.0,26.0,199,0,2
1,1,0,0,33184.0,152.0,88,0,1
1,1,1,0,25014.0,30.0,145,0,3
1,1,1,0,37466.0,29.0,52,0,3
1,1,1,0,48521.0,13.0,187,0,2
1,1,1,0,27693.0,26.0,142,0,2
1,1,1,0,24238.0,157.0,174,0,3
1,0,1,1,32099.0,26.0,51,0,2
1,0,0,1,2630.0,156.0,145,1,2
1,0,2,1,27804.0,124.0,58,1,2
1,1,1,0,53017.0,122.0,85,0,3
1,0,0,1,30099.0,160.0,74,0,1
1,0,1,1,34279.0,124.0,256,0,3
1,0,1,1,25940.0,124.0,182,1,2
1,0,1,1,2630.0,156.0,89,0,2
1,0,1,1,32811.0,26.0,194,0,3
1,0,1,1,2630.0,156.0,80,0,2
1,1,0,0,32938.0,152.0,268,0,1
1,1,0,0,31343.0,152.0,11,0,2
1,1,1,0,48717.0,122.0,228,0,2
1,1,0,0,33558.0,152.0,92,0,1
1,0,1,1,2630.0,154.0,132,0,2
1,0,1,1,34339.0,122.0,208,0,3
1,1,1,0,26091.0,124.0,148,0,4
1,1,1,0,25264.0,26.0,120,0,2
1,1,1,0,30305.0,25.0,248,0,2
1,0,1,1,46120.0,122.0,242,1,2
1,1,1,0,2630.0,106.0,175,0,2
1,1,0,0,25351.0,152.0,125,0,2
1,0,2,1,23770.0,26.0,215,1,3
1,1,0,0,23164.0,26.0,131,0,1
1,0,1,1,32982.0,26.0,198,0,3
1,0,1,1,35461.0,155.0,114,1,2
1,1,1,0,29288.0,152.0,46,0,2
1,0,1,1,48656.0,122.0,196,1,2
1,1,1,0,30666.0,124.0,76,0,2
1,0,1,1,45232.0,26.0,50,0,3
1,1,0,0,2630.0,152.0,97,0,1
1,0,1,1,70570.0,124.0,168,0,2
1,0,1,1,2630.0,124.0,177,0,2
1,0,1,1,53551.0,124.0,165,0,2
1,1,1,0,52187.0,122.0,282,0,3
1,0,0,1,43787.0,124.0,271,1,2
1,1,0,0,2630.0,152.0,230,0,2
1,0,1,1,44389.0,124.0,65,0,2
1,0,0,1,34584.0,26.0,203,0,2
1,1,1,1,31539.0,26.0,248,0,3
1,0,1,1,61380.0,26.0,299,1,2
1,0,1,1,2630.0,124.0,249,0,2
1,0,1,1,30809.0,124.0,133,0,2
1,0,1,1,42520.0,124.0,85,0,2
1,0,1,1,29244.0,154.0,242,0,2
1,1,0,0,25385.0,152.0,77,0,2
1,1,0,0,2630.0,156.0,10,0,1
1,1,0,0,27986.0,152.0,167,0,2
1,0,1,1,31690.0,124.0,284,0,2
1,1,1,1,2630.0,26.0,33,0,2
1,1,1,0,52349.0,124.0,155,0,3
1,1,0,0,38350.0,152.0,107,0,2
1,0,1,1,76434.0,26.0,183,1,4
1,1,1,0,2630.0,124.0,237,0,2
1,0,1,1,2630.0,156.0,53,0,2
1,1,0,0,36405.0,152.0,91,0,1
1,1,0,0,35730.0,152.0,102,0,1
1,0,0,0,31597.0,152.0,19,0,1
1,1,1,1,2630.0,156.0,151,0,2
1,1,0,0,30984.0,160.0,62,0,1
1,1,1,0,2630.0,124.0,272,0,3
1,0,1,1,2630.0,160.0,202,1,2
1,0,1,1,2630.0,156.0,65,0,2
1,0,0,1,2630.0,152.0,165,1,2
1,1,1,0,42764.0,122.0,277,0,3
1,1,1,0,23296.0,23.0,221,0,3
1,0,0,0,43999.0,152.0,32,0,2
1,1,0,1,32918.0,160.0,121,0,1
1,1,0,0,49823.0,152.0,162,0,1
1,0,1,1,39377.0,124.0,126,0,2
1,0,1,0,2630.0,26.0,280,0,3
1,0,1,1,37295.0,26.0,159,0,2
1,0,1,1,19855.0,124.0,135,0,2
1,1,0,0,23226.0,152.0,281,0,1
1,0,1,1,2630.0,157.0,215,0,2
1,0,2,1,47842.0,26.0,250,0,2
1,0,0,1,31571.0,152.0,194,0,2
1,0,1,1,58977.0,124.0,36,0,2
1,0,1,1,23877.0,124.0,90,0,2
1,0,1,1,35126.0,26.0,85,0,2
1,1,0,0,33170.0,26.0,282,0,1
1,1,0,0,24841.0,152.0,218,0,2
1,1,0,0,28861.0,152.0,213,0,2
1,1,1,0,49094.0,124.0,288,0,2
1,1,1,0,41735.0,152.0,160,0,3
1,1,0,0,30381.0,152.0,174,0,1
1,1,1,0,2630.0,124.0,72,0,2
1,1,0,0,55715.0,152.0,202,0,1
1,1,0,0,34149.0,152.0,104,0,2
1,1,1,0,34157.0,26.0,290,0,2
1,1,0,0,47488.0,160.0,228,0,1
1,0,1,1,29492.0,124.0,149,1,2
1,0,1,1,35563.0,124.0,20,0,2
1,0,0,1,35438.0,152.0,292,0,1
1,1,0,0,29742.0,152.0,144,0,1
1,1,0,0,49317.0,152.0,99,0,1
1,1,1,0,2630.0,152.0,114,0,2
1,0,1,1,37005.0,154.0,294,0,2
1,1,0,0,25730.0,152.0,197,0,1
1,0,0,1,39061.0,152.0,163,0,2
1,1,0,0,29290.0,152.0,277,0,1
1,1,1,0,48735.0,122.0,286,0,3
1,1,0,0,28307.0,152.0,130,0,2
1,1,1,0,2630.0,23.0,191,0,3
1,1,0,0,2630.0,152.0,31,0,1
1,0,1,1,33474.0,26.0,239,0,3
1,1,0,0,26944.0,152.0,116,0,1
1,1,0,0,28487.0,152.0,91,0,1
1,0,0,0,29149.0,26.0,161,0,2
1,0,1,0,2630.0,156.0,187,0,2
1,1,0,0,46974.0,152.0,293,0,2
1,1,0,0,37409.0,152.0,213,0,2
1,0,1,1,35641.0,124.0,266,0,2
1,0,1,1,51752.0,124.0,293,0,1
1,1,0,0,25161.0,152.0,82,0,2
1,1,0,0,18309.0,152.0,116,0,2
1,0,2,1,37201.0,124.0,180,0,3
1,1,1,0,35154.0,26.0,263,0,3
1,1,0,0,36244.0,152.0,281,0,2
1,1,1,0,38993.0,124.0,10,0,2
1,1,1,1,2630.0,124.0,105,0,3
1,0,1,1,61926.0,26.0,155,1,3
1,0,0,1,32752.0,160.0,115,0,1
1,1,1,0,50316.0,26.0,252,0,2
1,1,1,0,27786.0,124.0,175,0,2
1,1,0,0,2630.0,151.0,117,0,2
1,1,1,0,45263.0,26.0,203,0,2
1,1,1,0,35384.0,26.0,257,0,3
1,0,1,1,2630.0,156.0,197,1,2
1,0,1,1,27202.0,124.0,117,1,2
1,1,0,0,31053.0,152.0,116,0,1
1,1,1,0,44275.0,122.0,159,0,3
1,1,0,0,39055.0,152.0,282,0,1
1,1,0,0,32345.0,152.0,81,0,2
1,0,1,1,32605.0,124.0,49,1,2
1,0,1,1,40773.0,24.0,100,0,2
1,0,1,1,71661.0,124.0,74,0,3
1,0,1,1,47264.0,124.0,232,0,2
1,0,2,1,28256.0,124.0,127,0,3
1,0,2,1,48307.0,124.0,261,0,2
1,0,2,1,53823.0,26.0,240,1,3
1,0,1,1,32396.0,157.0,230,0,3
1,1,1,0,34285.0,26.0,256,0,3
1,0,1,1,35381.0,124.0,121,1,3
1,0,1,1,30665.0,26.0,255,1,2
1,1,0,0,27909.0,26.0,147,0,1
1,1,0,0,31359.0,152.0,191,0,2
1,0,1,1,33061.0,124.0,16,1,2
1,1,1,1,24497.0,122.0,219,0,3
1,0,1,1,35199.0,124.0,39,1,2
1,0,1,1,37605.0,26.0,251,0,2
1,1,0,0,35770.0,160.0,241,0,2
1,1,1,0,22727.0,152.0,73,0,3
1,1,1,0,28447.0,140.0,279,0,4
1,0,1,1,47097.0,26.0,183,0,2
1,0,1,1,43272.0,124.0,68,0,2
1,0,1,1,2630.0,156.0,16,0,2
1,1,1,0,2630.0,155.0,63,0,2
1,1,0,0,30275.0,152.0,283,0,2
1,1,0,0,39197.0,152.0,120,0,2
1,0,0,0,32107.0,160.0,60,0,2
1,0,0,1,43818.0,152.0,117,1,1
1,0,1,1,38302.0,122.0,118,0,2
1,0,0,1,43600.0,152.0,94,0,1
1,1,0,0,36247.0,152.0,191,0,1
1,0,2,1,27509.0,26.0,227,0,3
1,0,1,1,45983.0,124.0,167,1,3
1,1,0,0,55858.0,152.0,103,0,2
1,1,1,0,29887.0,124.0,39,0,2
1,0,0,1,24667.0,160.0,213,0,1
1,0,2,1,2630.0,13.0,17,1,3
1,0,1,1,45660.0,26.0,210,0,2
1,1,0,0,45414.0,152.0,21,0,2
1,1,0,0,37114.0,152.0,103,0,1
1,0,2,1,30141.0,124.0,56,1,3
1,0,1,1,28753.0,124.0,113,0,2
1,0,0,1,24484.0,152.0,223,0,1
1,0,1,1,53964.0,26.0,230,0,3
1,0,1,1,28254.0,26.0,128,1,2
1,1,1,0,27216.0,124.0,101,0,2
1,1,0,0,25443.0,152.0,126,0,2
1,1,0,0,30555.0,152.0,291,0,2
1,0,1,1,54841.0,124.0,224,0,2
1,0,1,1,49611.0,124.0,252,0,2
1,1,1,0,37200.0,26.0,270,0,2
1,0,1,1,25978.0,26.0,282,1,2
1,0,0,0,28361.0,152.0,291,0,2
1,1,0,0,29083.0,152.0,191,0,2
1,1,0,0,49672.0,152.0,75,0,2
1,1,0,0,38758.0,152.0,272,0,1
1,1,0,0,40563.0,152.0,110,0,1
1,1,1,0,53622.0,52.0,97,0,2
1,1,0,0,29152.0,160.0,226,0,1
1,1,0,0,30064.0,152.0,145,0,1
1,1,0,0,32430.0,160.0,247,0,1
1,0,1,1,38780.0,26.0,150,0,2
1,1,0,0,27242.0,152.0,13,0,2
1,0,0,1,29281.0,152.0,71,1,1
1,0,1,1,2630.0,26.0,256,1,2
1,1,1,0,34391.0,124.0,183,0,3
1,1,1,0,31484.0,124.0,100,0,2
1,1,0,0,36101.0,152.0,255,0,2
1,0,0,1,25455.0,152.0,217,0,1
1,0,1,1,44671.0,8.0,24,1,2
1,0,2,1,24449.0,26.0,214,1,2
1,0,1,1,2630.0,156.0,27,0,3
1,1,1,0,30793.0,26.0,228,0,3
1,0,0,1,28559.0,160.0,84,1,1
1,1,0,0,34363.0,152.0,90,0,1
1,1,0,0,27790.0,152.0,154,0,2
1,1,0,0,39732.0,152.0,45,0,1
1,0,1,0,2630.0,22.0,158,0,3
1,1,0,0,28581.0,152.0,205,0,2
1,1,1,0,27217.0,124.0,271,0,2
1,0,1,1,29001.0,26.0,88,0,2
1,0,1,1,43913.0,124.0,59,0,3
1,0,0,0,2630.0,151.0,257,0,2
1,1,0,0,60956.0,152.0,226,0,1
1,0,1,1,39778.0,124.0,128,1,2
1,0,0,1,2630.0,124.0,275,0,2
1,1,0,0,23230.0,152.0,66,0,1
1,1,0,0,25944.0,152.0,251,0,2
1,1,0,0,24357.0,152.0,234,0,1
1,0,1,1,2630.0,26.0,255,0,3
1,0,0,1,34405.0,152.0,238,0,2
1,1,1,0,2630.0,124.0,166,0,2
1,0,1,1,38828.0,124.0,150,1,2
1,0,0,1,30953.0,152.0,53,0,2
1,1,0,0,26400.0,152.0,36,0,2
1,1,0,0,29988.0,152.0,184,0,1
1,0,1,1,2630.0,160.0,288,0,2
1,0,1,1,47339.0,122.0,272,0,3
1,1,0,0,33229.0,152.0,172,0,2
1,0,1,1,43496.0,124.0,272,0,2
1,0,1,1,24448.0,124.0,115,1,2
1,1,1,0,38285.0,26.0,284,0,3
1,0,1,1,30039.0,157.0,264,0,2
1,0,1,1,49260.0,122.0,157,1,3
1,0,0,1,2630.0,160.0,131,0,1
1,0,1,1,30997.0,26.0,29,0,2
1,0,0,0,2630.0,1.0,107,0,2
1,1,0,0,32358.0,152.0,185,0,1
1,0,1,1,30775.0,26.0,256,1,3
1,1,0,0,42202.0,152.0,104,0,2
1,0,1,1,21106.0,124.0,144,0,2
1,0,0,1,36006.0,26.0,129,1,1
1,0,1,1,39430.0,124.0,282,0,2
1,0,0,1,2630.0,122.0,199,1,2
1,1,0,0,27147.0,152.0,216,0,2
1,1,0,0,28900.0,152.0,251,0,1
1,0,1,1,2630.0,156.0,114,0,1
1,0,1,1,2630.0,124.0,83,0,3
1,0,2,1,32055.0,26.0,95,0,3
1,0,0,1,30983.0,152.0,189,0,2
1,0,1,1,52473.0,124.0,73,0,2
1,0,1,1,2630.0,156.0,82,0,1
1,0,1,1,48371.0,122.0,241,0,2
1,0,1,1,23888.0,124.0,106,0,2
1,1,0,0,37153.0,152.0,287,0,2
1,0,1,1,30772.0,124.0,43,0,3
1,1,1,0,39441.0,107.0,72,0,3
1,1,0,0,25644.0,152.0,294,0,2
1,1,1,0,46712.0,11.0,136,0,3
1,0,1,1,2630.0,156.0,271,1,2
1,0,1,1,2630.0,152.0,121,1,2
1,0,1,1,2630.0,156.0,255,0,3
1,0,1,1,44736.0,26.0,93,0,3
1,1,0,0,25379.0,152.0,23,0,2
1,0,1,1,37377.0,26.0,165,0,3
1,0,1,1,32099.0,26.0,219,0,2
1,0,0,1,32972.0,152.0,207,0,1
1,0,1,1,36995.0,124.0,279,1,2
1,1,1,0,36124.0,30.0,251,0,3
1,1,0,0,30350.0,152.0,174,0,1
1,1,0,0,25000.0,152.0,222,0,1
1,1,1,0,52709.0,124.0,256,0,3
1,0,1,1,2630.0,124.0,122,0,2
1,0,1,1,33094.0,11.0,226,0,3
1,0,1,1,23894.0,124.0,46,0,2
1,1,0,0,50637.0,152.0,22,0,1
1,0,1,1,63567.0,122.0,86,1,2
1,1,0,0,30463.0,152.0,91,0,2
1,1,1,0,49878.0,26.0,195,0,2
1,0,2,1,57409.0,26.0,214,1,3
1,1,1,0,30472.0,26.0,272,0,2
1,1,0,0,30863.0,152.0,275,0,1
1,0,1,0,30056.0,124.0,193,0,3
1,1,1,0,44200.0,61.0,140,0,2
1,1,0,0,2630.0,160.0,145,0,2
1,0,1,1,51481.0,124.0,129,0,3
1,0,1,1,60930.0,26.0,256,0,3
1,0,1,1,46767.0,26.0,76,0,3
1,1,0,0,33138.0,152.0,103,0,1
1,1,1,0,2630.0,26.0,153,0,3
1,1,0,0,23779.0,152.0,254,0,1
1,1,1,0,27891.0,152.0,228,0,2
1,0,1,0,39756.0,124.0,23,0,2
1,0,0,1,28691.0,152.0,99,0,2
1,0,0,1,2630.0,160.0,188,1,2
1,1,0,1,35367.0,152.0,105,0,1
1,0,1,1,35199.0,26.0,130,1,3
1,1,0,0,2630.0,152.0,29,0,2
1,1,0,0,45429.0,160.0,230,0,1
1,1,0,1,30209.0,160.0,153,0,1
1,1,0,0,28657.0,152.0,227,0,1
1,0,1,1,48857.0,26.0,269,0,3
1,0,0,0,2630.0,124.0,144,1,2
1,1,1,0,45009.0,124.0,100,0,3
1,1,1,0,31141.0,26.0,102,0,3
1,0,1,1,2630.0,124.0,253,0,2
1,0,1,1,33277.0,26.0,94,0,3
1,0,0,1,23492.0,163.0,232,0,1
1,0,1,1,49183.0,26.0,282,0,2
1,0,0,1,36182.0,152.0,185,0,1
1,1,0,0,33352.0,152.0,275,0,1
1,0,1,0,29092.0,124.0,125,0,2
1,1,0,0,50447.0,152.0,90,0,2
1,0,1,1,39507.0,154.0,138,0,2
1,1,1,0,38428.0,116.0,189,0,3
1,0,0,1,28830.0,152.0,109,0,1
1,1,1,0,2630.0,26.0,283,0,3
1,0,1,1,62830.0,147.0,193,0,3
1,0,1,1,27505.0,124.0,77,0,3
1,0,1,1,39160.0,124.0,76,0,2
1,1,0,0,30450.0,152.0,222,0,2
1,1,0,0,45105.0,152.0,80,0,1
1,0,1,1,48490.0,124.0,207,0,3
1,1,0,0,25456.0,152.0,126,0,2
1,0,1,1,30911.0,26.0,251,0,3
1,1,1,0,31752.0,26.0,123,0,2
1,1,1,0,37937.0,124.0,272,0,2
1,0,1,0,33996.0,124.0,197,0,2
1,1,0,0,30449.0,152.0,48,0,1
1,0,1,1,46253.0,124.0,284,1,2
1,1,0,0,23055.0,152.0,145,0,1
1,0,0,0,2630.0,1.0,92,0,2
1,1,1,1,35370.0,4.0,110,0,2
1,1,0,0,50817.0,152.0,20,0,1
1,1,0,0,2630.0,160.0,37,0,1
1,1,0,0,33138.0,152.0,224,0,1
1,1,1,0,50623.0,26.0,45,0,3
1,1,1,0,32129.0,26.0,179,0,3
1,1,1,0,48766.0,26.0,241,0,2
1,1,0,0,42202.0,152.0,130,0,2
1,0,1,1,46711.0,26.0,144,1,2
1,0,0,1,2630.0,152.0,126,0,1
1,0,2,1,25445.0,26.0,202,1,3
1,0,0,0,2630.0,152.0,257,1,1
1,1,1,0,2630.0,122.0,213,0,2
1,0,1,1,2630.0,122.0,277,0,2
1,0,1,1,27247.0,26.0,114,1,2
1,1,0,0,31859.0,152.0,178,0,1
1,0,1,1,26495.0,61.0,84,0,2
1,1,1,0,29805.0,124.0,160,0,2
1,0,2,1,52816.0,158.0,113,0,3
1,1,0,1,22396.0,152.0,152,0,1
1,0,0,0,2630.0,156.0,146,1,1
1,1,1,0,39421.0,13.0,294,0,2
0,0,1,1,99718.0,26.0,86,0,3
1,0,1,1,30459.0,124.0,83,1,2
1,0,0,0,2630.0,152.0,141,0,2
1,0,1,0,2630.0,26.0,160,0,3
1,0,1,1,2630.0,26.0,27,0,3
1,0,1,1,2630.0,31.0,74,1,2
1,0,0,1,40646.0,152.0,56,0,1
1,0,1,1,2630.0,26.0,84,0,3
1,1,1,0,2630.0,152.0,237,0,3
1,0,0,1,29994.0,152.0,183,0,1
1,0,0,1,2630.0,124.0,93,1,2
1,1,0,0,22469.0,152.0,178,0,2
1,0,1,0,2630.0,124.0,172,0,3
1,0,1,1,49104.0,45.0,85,0,2
1,0,1,0,30493.0,124.0,290,0,2
1,1,1,0,36507.0,26.0,211,0,2
1,0,1,1,35758.0,26.0,234,0,3
1,0,1,1,27541.0,26.0,187,0,2
1,0,1,1,2630.0,124.0,263,0,3
1,0,1,1,32352.0,122.0,155,0,3
1,0,0,0,35490.0,152.0,54,0,1
1,0,2,1,43805.0,26.0,222,0,2
1,0,0,1,2630.0,156.0,232,1,2
1,0,1,1,36407.0,26.0,11,1,2
1,1,0,0,31815.0,152.0,37,0,2
1,1,1,0,29290.0,26.0,84,0,3
1,0,0,1,44465.0,152.0,184,0,1
1,1,0,0,2630.0,160.0,98,0,2
1,0,1,1,2630.0,8.0,79,0,2
1,0,2,1,43649.0,3.0,264,1,3
1,0,0,1,2630.0,154.0,144,1,2
1,0,1,1,41008.0,26.0,213,1,2
1,0,2,1,45600.0,124.0,158,0,2
1,0,1,1,2630.0,157.0,30,0,2
1,0,1,1,41845.0,26.0,244,1,2
1,1,1,0,34297.0,124.0,146,0,2
1,0,1,0,38911.0,122.0,243,1,3
1,0,1,1,40409.0,124.0,44,0,2
1,0,0,1,28040.0,152.0,293,0,1
1,1,0,0,49840.0,152.0,37,0,1
1,1,0,0,30594.0,160.0,211,0,1
1,1,0,0,27264.0,152.0,71,0,1
1,0,1,1,29424.0,163.0,29,1,1
1,1,0,0,48138.0,152.0,165,0,1
1,0,1,1,27863.0,152.0,48,0,2
1,0,1,1,2630.0,156.0,100,0,2
1,1,1,0,42740.0,124.0,106,0,3
1,0,1,1,36307.0,124.0,151,1,2
1,0,1,1,28151.0,157.0,180,1,2
1,1,0,0,53712.0,152.0,298,0,1
1,1,0,0,2630.0,152.0,251,0,2
1,0,2,1,32582.0,124.0,179,1,3
1,0,1,1,34887.0,124.0,31,0,3
1,1,1,0,46605.0,124.0,131,0,3
1,1,1,0,2630.0,124.0,226,0,2
1,1,0,0,27013.0,152.0,193,0,2
1,1,0,0,39342.0,152.0,78,0,2
1,1,1,0,31236.0,11.0,108,0,3
1,0,1,1,2630.0,154.0,264,0,3
1,0,0,0,27736.0,152.0,293,0,1
1,1,0,0,32287.0,152.0,228,0,2
1,0,1,0,40394.0,122.0,237,0,4
1,1,1,0,50791.0,26.0,202,0,2
1,0,1,1,36511.0,124.0,56,0,2
