id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
8098663,Male,26,1,33.0,1,< 1 Year,No,36385.0,152.0,160,0
6516100,Female,42,1,28.0,0,1-2 Year,Yes,32491.0,26.0,132,1
3116558,Male,49,1,33.0,0,1-2 Year,Yes,2630.0,125.0,175,0
4062653,Female,24,1,3.0,1,< 1 Year,No,2630.0,157.0,286,0
570224,Male,52,1,33.0,0,1-2 Year,No,24863.0,26.0,169,0
302101,Female,31,1,14.0,0,1-2 Year,Yes,2630.0,156.0,225,0
7341852,Male,24,1,43.0,0,< 1 Year,Yes,27399.0,152.0,199,0
10293090,Male,39,1,43.0,0,1-2 Year,Yes,30776.0,124.0,37,1
4960418,Female,49,1,28.0,0,1-2 Year,Yes,48966.0,124.0,191,0
4954128,Female,25,1,10.0,1,< 1 Year,No,22447.0,152.0,179,0
4911283,Male,26,1,11.0,1,< 1 Year,No,2630.0,152.0,168,0
7895433,Female,25,1,41.0,1,< 1 Year,No,26071.0,152.0,80,0
4354419,Male,48,1,28.0,0,1-2 Year,Yes,45960.0,26.0,67,0
1731928,Male,53,1,8.0,0,1-2 Year,Yes,2630.0,124.0,257,0
3651645,Female,56,1,41.0,1,1-2 Year,No,32586.0,152.0,25,0
3390462,Male,27,1,41.0,1,< 1 Year,No,30397.0,152.0,271,0
8719115,Male,39,1,28.0,0,1-2 Year,Yes,53736.0,124.0,108,0
5796003,Female,22,1,30.0,1,< 1 Year,No,24652.0,152.0,111,0
8313407,Male,25,1,21.0,1,< 1 Year,No,27408.0,152.0,269,0
10952453,Female,38,1,28.0,1,1-2 Year,Yes,41487.0,124.0,262,0
4631240,Male,21,1,8.0,1,< 1 Year,No,55635.0,160.0,141,0
5782166,Female,32,1,39.0,1,< 1 Year,No,27970.0,124.0,272,0
3180233,Male,28,1,50.0,1,< 1 Year,No,38487.0,152.0,107,0
3979451,Female,29,1,40.0,1,< 1 Year,No,2630.0,152.0,65,0
3006403,Female,29,1,46.0,1,< 1 Year,No,30409.0,152.0,233,0
6571842,Male,44,1,29.0,0,1-2 Year,Yes,30308.0,124.0,90,0
145159,Male,25,1,29.0,0,< 1 Year,Yes,31851.0,152.0,257,0
7316736,Male,30,1,25.0,1,< 1 Year,No,29767.0,152.0,281,0
10112769,Female,56,1,46.0,1,1-2 Year,No,2630.0,156.0,22,0
3676,Female,23,1,46.0,1,< 1 Year,No,34120.0,152.0,137,0
4780420,Male,43,1,8.0,0,1-2 Year,Yes,71610.0,25.0,122,0
9658594,Female,40,1,28.0,0,1-2 Year,Yes,45250.0,31.0,292,0
5034416,Male,62,1,3.0,0,1-2 Year,Yes,44454.0,152.0,242,0
11063894,Male,51,1,28.0,1,1-2 Year,No,50903.0,124.0,203,0
9839591,Male,47,1,46.0,0,1-2 Year,Yes,31763.0,124.0,129,0
6916799,Female,25,1,10.0,1,< 1 Year,No,24506.0,152.0,119,0
5789555,Female,23,1,28.0,0,< 1 Year,Yes,62356.0,152.0,248,0
1736808,Male,58,1,8.0,0,1-2 Year,Yes,35251.0,26.0,282,0
5776909,Female,23,1,15.0,0,< 1 Year,No,26928.0,152.0,84,0
10191634,Female,22,1,36.0,1,< 1 Year,No,29211.0,152.0,272,0
8170138,Male,23,1,10.0,1,< 1 Year,No,28126.0,152.0,293,0
3093735,Male,43,1,8.0,0,1-2 Year,Yes,28292.0,26.0,276,0
8258309,Female,70,1,28.0,0,1-2 Year,Yes,51628.0,125.0,111,0
9914339,Male,52,1,28.0,0,1-2 Year,Yes,29478.0,26.0,183,0
8014066,Male,50,1,23.0,0,1-2 Year,Yes,28552.0,26.0,212,0
3034501,Male,48,1,46.0,0,1-2 Year,Yes,37243.0,11.0,29,0
1068661,Male,30,1,46.0,0,< 1 Year,Yes,29165.0,152.0,84,0
4467342,Female,22,1,11.0,1,< 1 Year,No,27098.0,152.0,254,0
8184170,Female,43,1,28.0,1,1-2 Year,No,32189.0,26.0,171,0
985416,Female,30,1,33.0,1,< 1 Year,No,36233.0,152.0,65,0
6635802,Male,23,1,10.0,1,< 1 Year,No,35260.0,151.0,211,0
2530044,Female,24,1,14.0,1,< 1 Year,No,30223.0,152.0,36,0
9623024,Male,42,1,25.0,1,1-2 Year,No,31603.0,26.0,144,0
2470908,Male,66,1,28.0,0,1-2 Year,Yes,30390.0,24.0,204,0
4083194,Female,45,1,28.0,0,1-2 Year,Yes,38518.0,124.0,42,0
7951832,Female,23,1,15.0,0,< 1 Year,No,37490.0,151.0,164,0
8385762,Female,24,1,46.0,1,< 1 Year,No,57832.0,152.0,219,0
2857459,Male,72,1,28.0,0,1-2 Year,No,51568.0,26.0,115,0
2494221,Male,46,1,28.0,0,> 2 Years,Yes,37522.0,124.0,289,0
5807232,Female,43,1,28.0,1,1-2 Year,No,32419.0,13.0,200,0
6760917,Male,22,1,46.0,1,< 1 Year,No,20272.0,152.0,195,0
6851363,Female,61,1,27.0,0,1-2 Year,Yes,28416.0,26.0,109,1
98788,Female,50,1,48.0,1,1-2 Year,No,2630.0,9.0,270,0
5888629,Male,38,1,13.0,1,1-2 Year,No,2630.0,152.0,219,0
8296524,Male,23,1,36.0,1,< 1 Year,No,45300.0,152.0,22,0
9850232,Male,55,1,28.0,0,1-2 Year,Yes,40593.0,26.0,36,0
8869916,Female,23,1,36.0,0,< 1 Year,Yes,43801.0,152.0,212,0
2258983,Female,28,1,18.0,0,< 1 Year,No,2630.0,152.0,292,0
8879388,Female,35,1,42.0,0,1-2 Year,No,2630.0,156.0,219,0
714405,Female,23,1,30.0,1,< 1 Year,No,24138.0,152.0,194,0
2691251,Male,40,1,8.0,0,1-2 Year,Yes,2630.0,156.0,32,1
9220877,Female,28,1,11.0,1,< 1 Year,No,27756.0,152.0,152,0
277703,Female,22,1,28.0,1,< 1 Year,No,40978.0,152.0,237,0
2542348,Male,59,1,8.0,0,1-2 Year,Yes,40960.0,124.0,148,0
5356896,Male,48,1,39.0,0,1-2 Year,Yes,38984.0,52.0,274,1
6618817,Female,37,1,28.0,0,1-2 Year,Yes,51156.0,124.0,166,1
1649157,Male,21,1,11.0,0,< 1 Year,Yes,22272.0,160.0,197,0
10407354,Male,27,1,6.0,1,< 1 Year,No,27240.0,152.0,14,0
8127650,Female,39,1,28.0,0,1-2 Year,Yes,43235.0,124.0,130,0
7838342,Male,43,1,28.0,1,1-2 Year,No,44919.0,26.0,24,0
7892949,Male,55,1,28.0,0,1-2 Year,Yes,37005.0,26.0,76,0
8333027,Female,35,1,28.0,1,1-2 Year,Yes,2630.0,156.0,106,0
10948282,Male,22,1,41.0,1,< 1 Year,No,50788.0,152.0,131,0
684610,Female,42,1,28.0,1,1-2 Year,No,46271.0,26.0,256,0
4014744,Male,23,1,9.0,0,< 1 Year,Yes,36018.0,152.0,274,0
1446686,Male,57,1,18.0,1,1-2 Year,No,2630.0,26.0,237,0
8413167,Female,61,1,13.0,1,1-2 Year,No,24806.0,160.0,172,0
5484967,Female,32,1,8.0,0,1-2 Year,Yes,34947.0,124.0,186,1
6170435,Female,46,1,15.0,1,1-2 Year,No,34092.0,26.0,77,0
252283,Female,54,1,11.0,1,1-2 Year,No,26199.0,26.0,110,0
10409984,Male,49,1,28.0,0,1-2 Year,Yes,35161.0,26.0,114,0
2233126,Male,25,1,47.0,1,< 1 Year,No,35116.0,152.0,225,0
3623267,Male,51,1,38.0,1,1-2 Year,No,2630.0,26.0,255,0
10808461,Female,73,1,28.0,0,> 2 Years,Yes,56667.0,122.0,211,0
8021600,Male,22,1,10.0,0,< 1 Year,Yes,2630.0,152.0,48,1
4989345,Male,36,1,12.0,0,1-2 Year,Yes,2630.0,156.0,263,0
3389300,Male,44,1,8.0,0,1-2 Year,No,35266.0,124.0,108,0
4429612,Male,49,1,46.0,0,1-2 Year,Yes,29200.0,26.0,131,1
10527880,Female,24,1,36.0,1,< 1 Year,No,36345.0,152.0,17,0
7526769,Male,30,1,33.0,1,< 1 Year,No,31871.0,152.0,130,0
10280137,Female,50,1,28.0,0,1-2 Year,Yes,70857.0,24.0,150,0
18832,Female,25,1,11.0,0,< 1 Year,Yes,2630.0,152.0,53,0
1102759,Male,23,1,29.0,1,< 1 Year,No,39235.0,152.0,226,0
3045311,Female,23,1,15.0,0,< 1 Year,Yes,34695.0,152.0,197,0
754823,Male,23,1,35.0,1,< 1 Year,No,27416.0,152.0,103,0
4252258,Female,42,1,6.0,0,1-2 Year,Yes,2630.0,26.0,263,1
2526657,Female,48,1,28.0,0,> 2 Years,Yes,37514.0,26.0,226,1
10463173,Female,27,1,28.0,0,< 1 Year,Yes,35805.0,154.0,46,0
9454422,Female,24,1,11.0,1,< 1 Year,No,29593.0,152.0,197,0
3521632,Male,48,1,49.0,1,1-2 Year,No,2630.0,26.0,142,0
5413899,Male,29,1,18.0,1,< 1 Year,No,2630.0,152.0,66,0
2704639,Male,20,1,36.0,0,1-2 Year,Yes,2630.0,156.0,113,0
256030,Female,24,1,49.0,0,< 1 Year,Yes,31660.0,152.0,280,0
6953933,Female,44,1,28.0,1,1-2 Year,No,39103.0,124.0,136,0
7006400,Male,44,1,28.0,1,1-2 Year,No,43829.0,25.0,162,0
9068744,Male,21,1,47.0,0,< 1 Year,Yes,2630.0,163.0,193,0
3398014,Female,23,1,15.0,1,< 1 Year,No,35247.0,152.0,126,0
792173,Female,25,1,46.0,0,< 1 Year,Yes,26227.0,152.0,282,0
9031101,Male,51,1,8.0,1,1-2 Year,No,41005.0,152.0,187,0
10836304,Female,48,1,28.0,1,1-2 Year,No,23201.0,26.0,126,0
3915251,Male,21,1,36.0,0,< 1 Year,Yes,29600.0,152.0,49,0
1671736,Female,50,1,28.0,1,1-2 Year,No,24237.0,26.0,216,0
9756880,Female,22,1,41.0,1,< 1 Year,No,51559.0,152.0,223,0
7988618,Female,27,1,28.0,1,< 1 Year,No,52366.0,152.0,130,0
4459383,Female,37,1,6.0,0,1-2 Year,Yes,25760.0,124.0,267,0
6465019,Female,37,1,8.0,1,1-2 Year,No,47711.0,152.0,247,0
1608346,Female,42,1,31.0,1,1-2 Year,No,2630.0,124.0,57,0
10073444,Female,47,1,28.0,1,1-2 Year,No,24192.0,122.0,152,0
7095293,Male,23,1,18.0,0,< 1 Year,Yes,34472.0,152.0,190,0
2939782,Female,22,1,29.0,1,< 1 Year,No,30455.0,152.0,273,0
3262474,Male,20,1,8.0,1,< 1 Year,No,36044.0,160.0,237,0
185827,Male,52,1,28.0,1,1-2 Year,No,27781.0,26.0,66,0
379662,Male,43,1,28.0,0,1-2 Year,Yes,27888.0,124.0,101,0
7618667,Male,26,1,30.0,0,< 1 Year,No,2630.0,152.0,248,0
10753831,Male,22,1,8.0,0,< 1 Year,Yes,61375.0,152.0,164,0
7558305,Female,55,1,28.0,0,1-2 Year,Yes,59154.0,26.0,218,0
5419130,Male,59,1,20.0,1,1-2 Year,No,2630.0,133.0,110,0
9856348,Male,24,1,6.0,1,< 1 Year,No,29592.0,152.0,55,0
2366903,Male,65,1,8.0,0,1-2 Year,Yes,43887.0,26.0,251,0
10427773,Male,22,1,35.0,1,< 1 Year,No,23130.0,152.0,247,0
3109950,Male,23,1,7.0,1,< 1 Year,No,38388.0,152.0,285,0
6092734,Male,24,1,8.0,0,< 1 Year,No,39087.0,152.0,137,0
3349617,Female,46,1,28.0,0,1-2 Year,Yes,2630.0,26.0,58,1
8657410,Male,69,1,48.0,0,1-2 Year,Yes,2630.0,124.0,63,0
10813718,Male,60,1,28.0,0,1-2 Year,Yes,46969.0,124.0,128,1
2159536,Male,25,1,50.0,0,< 1 Year,Yes,31950.0,152.0,284,0
8623536,Male,59,1,8.0,0,1-2 Year,Yes,32753.0,124.0,211,1
11396457,Female,25,1,8.0,0,< 1 Year,Yes,26672.0,152.0,158,0
3409925,Female,44,1,28.0,0,1-2 Year,Yes,51430.0,26.0,174,1
5874852,Male,42,1,45.0,0,> 2 Years,Yes,39551.0,124.0,103,0
4668230,Female,30,1,40.0,1,< 1 Year,No,34141.0,124.0,160,0
7338264,Male,36,1,28.0,0,1-2 Year,Yes,27244.0,124.0,281,1
3388302,Male,30,1,35.0,1,< 1 Year,No,39095.0,152.0,188,0
7315373,Male,54,1,28.0,0,1-2 Year,Yes,55391.0,26.0,216,1
5576187,Male,30,1,35.0,1,1-2 Year,No,2630.0,124.0,221,0
9580658,Female,37,1,28.0,0,1-2 Year,Yes,33621.0,122.0,140,1
2056803,Male,43,1,29.0,0,> 2 Years,Yes,25800.0,26.0,282,1
11351417,Male,49,1,28.0,0,1-2 Year,Yes,24110.0,26.0,227,1
9782323,Female,24,1,8.0,1,< 1 Year,No,37222.0,152.0,70,0
2117743,Female,21,1,47.0,1,< 1 Year,No,37108.0,152.0,147,0
10405955,Female,50,1,41.0,0,1-2 Year,Yes,32666.0,154.0,242,1
3875689,Male,46,1,28.0,0,1-2 Year,Yes,63322.0,124.0,56,0
6782456,Male,23,1,33.0,1,< 1 Year,No,31882.0,152.0,231,0
7980112,Female,42,1,28.0,0,1-2 Year,Yes,41073.0,26.0,130,1
568714,Female,40,1,28.0,0,1-2 Year,Yes,24287.0,124.0,242,0
7987551,Male,61,1,8.0,0,1-2 Year,Yes,45438.0,124.0,252,0
11453195,Female,22,1,36.0,1,< 1 Year,No,28241.0,152.0,237,0
8207634,Female,69,1,47.0,0,1-2 Year,Yes,34015.0,16.0,263,0
1487839,Female,49,1,30.0,0,1-2 Year,Yes,30697.0,154.0,130,0
1428678,Male,39,1,36.0,0,1-2 Year,No,33548.0,124.0,249,0
9107629,Male,24,1,36.0,1,< 1 Year,No,38120.0,152.0,205,0
3071005,Male,32,1,21.0,1,< 1 Year,No,23074.0,152.0,105,0
10534800,Female,30,1,9.0,1,< 1 Year,No,27328.0,152.0,40,0
6724795,Male,48,1,28.0,0,1-2 Year,Yes,28108.0,29.0,34,1
4388601,Male,46,1,8.0,0,1-2 Year,Yes,38418.0,124.0,70,0
1698385,Male,51,1,8.0,1,1-2 Year,No,28962.0,26.0,208,0
8815422,Male,26,1,11.0,0,1-2 Year,Yes,2630.0,157.0,183,1
6331963,Female,55,1,28.0,1,1-2 Year,No,37366.0,26.0,182,0
936828,Male,50,1,28.0,0,1-2 Year,Yes,46843.0,124.0,105,0
9273713,Female,29,1,34.0,1,< 1 Year,No,2630.0,152.0,298,0
6270786,Female,31,1,11.0,0,< 1 Year,Yes,36316.0,152.0,254,1
10782514,Male,28,1,8.0,0,< 1 Year,Yes,36117.0,152.0,118,0
9169377,Male,65,1,9.0,0,1-2 Year,Yes,34438.0,26.0,34,0
1401688,Male,49,1,8.0,1,1-2 Year,No,35651.0,26.0,254,0
9823132,Male,46,1,19.0,0,1-2 Year,Yes,24857.0,24.0,11,0
6970507,Male,27,1,18.0,1,< 1 Year,No,39257.0,152.0,163,0
6224140,Male,53,1,28.0,0,1-2 Year,No,34197.0,152.0,135,0
3322656,Male,37,1,41.0,0,1-2 Year,Yes,67946.0,124.0,158,0
3326830,Female,50,1,8.0,0,> 2 Years,Yes,2630.0,124.0,171,0
9478238,Male,62,1,28.0,1,1-2 Year,No,34102.0,26.0,131,0
1150071,Male,43,1,29.0,0,1-2 Year,Yes,25954.0,124.0,168,0
9185860,Male,24,1,30.0,1,< 1 Year,No,28017.0,152.0,260,0
3305778,Male,27,1,25.0,1,< 1 Year,No,28491.0,26.0,211,0
5224024,Female,24,1,30.0,1,< 1 Year,No,28205.0,152.0,36,0
10907377,Male,49,1,28.0,0,1-2 Year,Yes,29505.0,26.0,146,1
4039181,Female,22,1,46.0,1,< 1 Year,No,2630.0,151.0,191,0
10403080,Female,35,1,11.0,1,1-2 Year,No,32764.0,152.0,221,0
6173353,Male,51,1,28.0,1,1-2 Year,Yes,2630.0,124.0,272,0
5585445,Male,52,1,50.0,0,1-2 Year,Yes,29678.0,124.0,269,0
832090,Male,49,1,8.0,0,1-2 Year,Yes,24982.0,124.0,261,0
7541267,Male,22,1,49.0,0,< 1 Year,No,2630.0,152.0,156,1
7148727,Female,25,1,28.0,1,< 1 Year,No,30862.0,152.0,222,0
11403177,Male,52,1,46.0,0,1-2 Year,Yes,2630.0,155.0,219,0
7986880,Male,40,1,28.0,0,1-2 Year,Yes,29056.0,124.0,208,1
8890363,Male,28,1,11.0,1,< 1 Year,No,30163.0,152.0,228,0
7192451,Female,28,1,8.0,1,< 1 Year,No,30866.0,152.0,190,0
2272951,Female,21,1,30.0,0,< 1 Year,Yes,28698.0,160.0,93,0
2993959,Male,64,1,28.0,1,1-2 Year,No,43134.0,124.0,141,0
7889599,Male,51,1,28.0,1,1-2 Year,No,72535.0,124.0,256,0
7723054,Female,26,1,3.0,1,< 1 Year,No,34173.0,160.0,278,0
2200993,Female,38,1,3.0,0,1-2 Year,Yes,2630.0,26.0,152,0
140384,Male,39,1,33.0,0,> 2 Years,Yes,29957.0,124.0,109,0
10524400,Male,59,1,28.0,0,1-2 Year,Yes,59875.0,26.0,114,0
7690010,Male,71,1,8.0,0,1-2 Year,Yes,52710.0,26.0,97,0
6650471,Male,46,1,10.0,0,1-2 Year,Yes,22288.0,124.0,245,0
4931686,Male,44,1,46.0,0,1-2 Year,Yes,2630.0,26.0,171,0
5270396,Male,62,1,28.0,0,1-2 Year,Yes,31535.0,26.0,26,1
7076352,Male,61,1,13.0,0,1-2 Year,Yes,2630.0,124.0,11,0
2626058,Male,53,1,28.0,0,1-2 Year,Yes,48741.0,122.0,76,0
4418202,Female,23,1,5.0,1,< 1 Year,No,30911.0,26.0,133,0
7661748,Female,54,1,4.0,1,1-2 Year,No,2630.0,124.0,246,0
8075860,Female,20,1,35.0,0,< 1 Year,No,2630.0,160.0,212,0
219808,Male,23,1,28.0,1,< 1 Year,No,50819.0,26.0,251,0
866221,Male,29,1,45.0,1,< 1 Year,No,2630.0,160.0,189,0
2287198,Male,25,1,37.0,0,< 1 Year,No,31044.0,152.0,60,0
7772596,Male,42,1,50.0,1,1-2 Year,No,37234.0,124.0,286,0
4121058,Female,51,1,45.0,0,1-2 Year,Yes,27931.0,26.0,41,0
906288,Female,27,1,29.0,1,< 1 Year,No,32398.0,152.0,188,0
10051422,Female,45,1,1.0,0,1-2 Year,Yes,2630.0,124.0,63,0
7868093,Female,25,1,33.0,1,< 1 Year,No,27983.0,152.0,185,0
6869977,Female,42,1,28.0,0,1-2 Year,Yes,37492.0,26.0,223,1
5692079,Female,23,1,47.0,0,< 1 Year,No,29455.0,152.0,85,0
2516452,Male,43,1,28.0,0,1-2 Year,Yes,30608.0,124.0,25,0
5465824,Female,44,1,0.0,0,1-2 Year,Yes,2630.0,124.0,63,0
8704807,Male,46,1,8.0,1,1-2 Year,No,38252.0,120.0,270,0
4164833,Male,62,1,28.0,0,1-2 Year,Yes,40512.0,26.0,199,1
4819324,Male,25,1,11.0,1,< 1 Year,No,53929.0,152.0,106,0
6535171,Male,24,1,2.0,1,< 1 Year,No,37570.0,152.0,270,0
9463661,Female,36,1,28.0,0,1-2 Year,Yes,28242.0,152.0,250,0
11062031,Female,45,1,11.0,0,1-2 Year,Yes,2630.0,124.0,249,0
6968694,Female,23,1,41.0,1,< 1 Year,No,24126.0,152.0,196,0
4006013,Female,39,1,28.0,0,1-2 Year,Yes,34832.0,124.0,145,0
7665536,Female,58,1,28.0,1,1-2 Year,No,34307.0,26.0,219,0
3998432,Male,57,1,28.0,0,1-2 Year,Yes,46553.0,124.0,278,0
6752087,Male,42,1,28.0,0,1-2 Year,Yes,39265.0,124.0,118,1
2828036,Male,33,1,45.0,1,< 1 Year,No,2630.0,152.0,257,0
173970,Male,63,1,28.0,0,1-2 Year,Yes,63365.0,124.0,105,1
11273550,Female,24,1,11.0,1,< 1 Year,No,27538.0,152.0,254,0
1854305,Male,76,1,30.0,1,1-2 Year,No,2630.0,26.0,113,0
10199624,Female,22,1,8.0,1,< 1 Year,No,30125.0,152.0,15,0
11333404,Female,23,1,47.0,0,< 1 Year,Yes,35883.0,152.0,110,1
1453383,Male,48,1,28.0,0,1-2 Year,Yes,49061.0,124.0,191,0
9779921,Female,24,1,26.0,1,< 1 Year,No,53362.0,152.0,57,0
3192966,Male,24,1,33.0,1,< 1 Year,No,20276.0,152.0,56,0
11181374,Male,62,1,8.0,0,1-2 Year,Yes,43299.0,26.0,28,0
11192240,Male,29,1,28.0,1,< 1 Year,No,48886.0,152.0,116,0
4185920,Male,25,1,29.0,1,< 1 Year,No,37311.0,152.0,288,0
1017599,Female,22,1,6.0,1,< 1 Year,No,22194.0,152.0,158,0
1636378,Female,43,1,28.0,0,1-2 Year,Yes,40983.0,124.0,209,1
3817033,Female,64,1,8.0,1,1-2 Year,No,25509.0,7.0,103,0
6441175,Male,54,1,12.0,1,1-2 Year,No,28696.0,124.0,47,0
9907382,Male,26,1,15.0,0,< 1 Year,Yes,30539.0,151.0,52,0
5205575,Male,39,1,46.0,0,1-2 Year,No,27983.0,26.0,129,0
7142581,Female,48,1,28.0,0,1-2 Year,Yes,42406.0,124.0,90,0
1107136,Female,20,1,6.0,1,< 1 Year,No,18131.0,160.0,179,0
5307335,Male,25,1,8.0,1,< 1 Year,No,52369.0,152.0,18,0
11119519,Male,41,1,50.0,0,1-2 Year,Yes,35118.0,124.0,129,1
8632050,Female,22,1,28.0,1,< 1 Year,No,48008.0,152.0,234,0
10407823,Male,43,1,33.0,1,1-2 Year,No,27246.0,26.0,291,0
8247972,Female,25,1,8.0,0,< 1 Year,Yes,33505.0,152.0,109,0
10249601,Male,23,1,26.0,1,< 1 Year,No,36362.0,152.0,31,0
11383844,Female,50,1,32.0,1,1-2 Year,Yes,31406.0,124.0,211,0
136554,Male,34,1,11.0,1,1-2 Year,No,28324.0,152.0,24,0
8107315,Female,24,1,45.0,1,< 1 Year,No,31867.0,152.0,218,0
7970395,Female,53,1,28.0,1,1-2 Year,No,63761.0,26.0,250,0
1231511,Female,26,1,6.0,0,< 1 Year,Yes,2630.0,152.0,91,0
10198281,Male,24,1,41.0,0,< 1 Year,Yes,32992.0,152.0,97,0
3975570,Male,25,1,4.0,0,< 1 Year,Yes,39721.0,152.0,24,0
9331099,Female,26,1,46.0,1,< 1 Year,No,32899.0,152.0,270,0
4751336,Female,29,1,14.0,0,1-2 Year,Yes,23492.0,121.0,189,0
8178219,Male,68,1,26.0,1,1-2 Year,No,35675.0,22.0,126,0
21489,Male,37,1,43.0,1,1-2 Year,No,27680.0,152.0,175,0
3349144,Female,23,1,35.0,1,< 1 Year,No,27305.0,152.0,58,0
6976809,Female,24,1,41.0,1,< 1 Year,No,30964.0,152.0,215,0
10942321,Male,77,1,37.0,1,1-2 Year,Yes,53904.0,26.0,268,0
6618011,Male,59,1,28.0,0,1-2 Year,Yes,32896.0,139.0,114,0
10989477,Male,44,1,36.0,1,1-2 Year,No,34191.0,124.0,126,0
7088806,Female,22,1,16.0,1,< 1 Year,No,29997.0,152.0,256,0
5441832,Male,81,0,28.0,1,1-2 Year,No,25643.0,124.0,176,0
10245413,Male,39,1,28.0,0,1-2 Year,Yes,51575.0,26.0,249,1
4465591,Male,70,1,45.0,0,1-2 Year,Yes,28473.0,26.0,211,0
6265422,Female,23,1,13.0,1,< 1 Year,No,27567.0,152.0,83,0
1368461,Female,25,1,15.0,0,< 1 Year,Yes,28160.0,152.0,257,0
3895243,Male,47,1,28.0,0,1-2 Year,Yes,43861.0,26.0,241,0
9636383,Male,26,1,8.0,1,< 1 Year,No,35463.0,152.0,249,0
6233819,Male,46,1,28.0,1,1-2 Year,No,46420.0,124.0,212,0
605720,Male,76,1,8.0,0,1-2 Year,Yes,47941.0,7.0,101,0
3179461,Female,46,1,28.0,1,1-2 Year,No,37651.0,26.0,73,0
3534778,Female,48,1,47.0,0,1-2 Year,No,2630.0,61.0,115,0
5829567,Male,41,1,46.0,0,1-2 Year,Yes,35151.0,124.0,83,1
10962424,Female,51,1,28.0,0,1-2 Year,Yes,48644.0,26.0,211,0
9901393,Female,22,1,2.0,1,< 1 Year,No,27292.0,152.0,78,0
1676063,Female,54,1,28.0,1,1-2 Year,No,29891.0,122.0,184,0
6942975,Female,73,1,28.0,1,1-2 Year,No,57723.0,124.0,250,0
11182067,Male,25,1,8.0,1,< 1 Year,Yes,36313.0,152.0,101,0
8330266,Male,24,1,15.0,1,< 1 Year,No,29196.0,152.0,292,0
3779023,Female,45,1,28.0,0,> 2 Years,Yes,37366.0,124.0,144,1
5864967,Female,21,1,35.0,1,< 1 Year,No,26804.0,152.0,157,0
7048062,Male,46,1,28.0,0,1-2 Year,Yes,27470.0,124.0,16,0
2363881,Male,36,1,27.0,0,1-2 Year,Yes,23149.0,124.0,232,0
2923644,Female,41,1,28.0,1,1-2 Year,No,59833.0,124.0,255,0
10618566,Male,25,1,41.0,0,< 1 Year,Yes,25457.0,152.0,199,0
6290404,Female,21,1,15.0,0,< 1 Year,Yes,30080.0,152.0,232,0
7249070,Female,22,1,12.0,1,< 1 Year,No,24908.0,152.0,223,0
10486280,Male,21,1,3.0,1,< 1 Year,No,29487.0,160.0,241,0
3802739,Female,22,1,30.0,0,< 1 Year,No,30407.0,152.0,218,0
6233011,Female,25,1,27.0,1,< 1 Year,No,39360.0,152.0,183,0
4535724,Male,23,1,8.0,0,< 1 Year,Yes,39505.0,152.0,98,0
1855763,Male,25,1,11.0,0,1-2 Year,Yes,2630.0,156.0,220,0
6752457,Male,22,1,28.0,1,< 1 Year,No,2630.0,153.0,147,0
4350587,Female,71,1,28.0,0,1-2 Year,Yes,26684.0,124.0,256,0
10312364,Male,38,1,39.0,1,1-2 Year,No,35675.0,26.0,193,0
9309760,Male,55,1,13.0,1,1-2 Year,No,2630.0,124.0,296,0
5574124,Male,67,1,28.0,0,> 2 Years,Yes,61771.0,26.0,100,0
5012481,Male,24,1,3.0,1,< 1 Year,No,29497.0,152.0,146,0
7636163,Female,24,1,29.0,1,< 1 Year,No,28015.0,152.0,110,0
6406214,Male,42,1,6.0,0,1-2 Year,Yes,24576.0,154.0,152,0
4773083,Male,25,1,45.0,1,< 1 Year,No,28116.0,152.0,174,0
1888815,Female,24,1,25.0,1,< 1 Year,No,31705.0,152.0,11,0
9687682,Female,22,1,50.0,1,< 1 Year,No,32908.0,152.0,197,0
9909606,Female,24,1,47.0,1,< 1 Year,No,24380.0,26.0,293,0
4220134,Female,27,1,8.0,1,< 1 Year,No,32259.0,152.0,216,0
10930764,Male,61,1,29.0,0,1-2 Year,Yes,2630.0,124.0,98,0
10762552,Female,29,1,18.0,0,< 1 Year,Yes,27816.0,124.0,116,1
4113104,Female,47,1,8.0,0,1-2 Year,Yes,39238.0,26.0,126,0
1913238,Male,23,1,8.0,1,< 1 Year,No,48906.0,152.0,230,0
6402257,Male,47,1,11.0,0,1-2 Year,Yes,28195.0,26.0,187,0
6128150,Male,56,1,8.0,1,1-2 Year,No,46327.0,124.0,198,0
1587297,Female,29,1,10.0,0,1-2 Year,Yes,2630.0,156.0,27,0
1372517,Female,44,1,30.0,0,1-2 Year,Yes,2630.0,156.0,220,1
1267023,Female,35,1,45.0,0,1-2 Year,Yes,27382.0,157.0,251,0
5815108,Male,45,1,28.0,0,1-2 Year,Yes,48523.0,124.0,24,0
7611063,Female,22,1,8.0,0,< 1 Year,Yes,55769.0,152.0,129,0
8411525,Male,43,1,28.0,0,1-2 Year,Yes,46903.0,26.0,100,0
6528039,Male,37,1,46.0,1,1-2 Year,No,24961.0,124.0,236,0
2495093,Female,48,1,28.0,0,1-2 Year,Yes,38551.0,124.0,150,0
3391373,Female,45,1,24.0,1,1-2 Year,No,34381.0,145.0,240,0
8193142,Male,50,1,24.0,0,1-2 Year,Yes,35182.0,26.0,29,0
2475517,Female,69,1,28.0,0,1-2 Year,Yes,29809.0,13.0,95,0
